# Tissue: Ammon's horn
# Gene Count: 95
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSG00000183114	ENST00000332947	FAM43B	163933	NM_207334	NP_997217
ENSG00000183134	ENST00000332539	PTGDR2	11251	NM_004778	NP_004769
ENSG00000183779	ENST00000331569	ZNF703	80139	NM_025069	NP_079345
ENSG00000183888	ENST00000329454	SRARP	149563	NM_178840	NP_849162
ENSG00000185085	ENST00000330574	INTS5	80789	NM_030628	NP_085131
ENSG00000185290	ENST00000329309	NUPR2	389493	NM_001145712	NP_001139184
ENSG00000185818	ENST00000423729	NAT8L	339983	NM_178557	NP_848652
ENSG00000186222	ENST00000320776	BLOC1S4	55330	NM_018366	NP_060836
ENSG00000186603	ENST00000334815	HPDL	84842	NM_032756	NP_116145
ENSG00000187566	ENST00000340650	NHLRC1	378884	NM_198586	NP_940988
ENSG00000188636	ENST00000341255	RTL6	84247	NM_032287	NP_115663
ENSG00000188763	ENST00000344575	FZD9	8326	NM_003508	NP_003499
ENSG00000196368	ENST00000375992	NUDT11	55190	NM_018159	NP_060629
ENSG00000197191	ENST00000650725	CYSRT1	375791	NM_199001	NP_945352
ENSG00000197296	ENST00000396825	FITM2	128486	NM_001080472	NP_001073941
ENSG00000198142	ENST00000356454	SOWAHC	65124	NM_023016	NP_075392
ENSG00000203883	ENST00000340356	SOX18	54345	NM_018419	NP_060889
ENSG00000204366	ENST00000375527	ZBTB12	221527	NM_181842	NP_862825
ENSG00000204439	ENST00000375911	C6orf47	57827	NM_021184	NP_067007
ENSG00000205138	ENST00000378887	SDHAF1	644096	NM_001042631	NP_001036096
ENSG00000205869	ENST00000382171	KRTAP5-1	387264	NM_001005922	NP_001005922
ENSG00000221821	ENST00000408925	C6orf226	441150	NM_001008739	NP_001008739
ENSG00000223496	ENST00000435634	EXOSC6	118460	NM_058219	NP_478126
ENSG00000230707	ENST00000453380	HAPSTR2	389895	NM_001271560	NP_001258489
ENSG00000247626	ENST00000282276	MARS2	92935	NM_138395	NP_612404
ENSG00000254585	ENST00000650528	MAGEL2	54551	NM_019066	NP_061939
ENSG00000263874	ENST00000583195	LASP1NB	100505576	NM_001414697	NP_001401626
ENSG00000267909	ENST00000599174	CCDC177	56936	NM_001271507	NP_001258436
ENSG00000270170	ENST00000602845	NCBP2AS2	152217	NM_001355243	NP_001342172
ENSG00000273238	ENST00000610212	TMEM271	112441426	NM_001362796	NP_001349725
ENSG00000280165	ENST00000409204	PCDH20	64881	NM_022843	NP_073754
ENSG00000280789	ENST00000320330	PAGR1	79447	NM_024516	NP_078792
ENSG00000281991	ENST00000615541	TMEM265	100862671	NM_001256829	NP_001243758
ENSG00000288722	ENST00000610495	F8A1	8263	NM_012151	NP_036283
