# Tissue: embryo
# Gene Count: 167
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000037001	ENSMUST00000102703	Zfp39	22698	NM_011758	NP_035888
ENSMUSG00000037010	ENSMUST00000039026	Apln	30878	NM_013912	NP_038940
ENSMUSG00000037171	ENSMUST00000049339	Nodal	18119	NM_013611	NP_038639
ENSMUSG00000037482	ENSMUST00000040941	Erv3	71995	NM_001166206	NP_001159678
ENSMUSG00000037843	ENSMUST00000109523	Vstm2l	277432	NM_198627	NP_941029
ENSMUSG00000038044	ENSMUST00000045016	Cct8l1	242891	NM_198621	NP_941023
ENSMUSG00000038692	ENSMUST00000049241	Hoxb4	15412	NM_010459	NP_034589
ENSMUSG00000039084	ENSMUST00000040418	Chad	12643	NM_007689	NP_031715
ENSMUSG00000039278	ENSMUST00000041096	Pcsk1n	30052	NM_013892	NP_038920
ENSMUSG00000039321	ENSMUST00000039044	Uts2r	217369	NM_145440	NP_663415
ENSMUSG00000039337	ENSMUST00000039146	Tex19.2	70956	NM_027622	NP_081898
ENSMUSG00000039462	ENSMUST00000105511	Col10a1	12813	NM_009925	NP_034055
ENSMUSG00000039552	ENSMUST00000169670	Rsph4a	212892	NM_001162957	NP_001156429
ENSMUSG00000040138	ENSMUST00000040134	Ndp	17986	NM_010883	NP_035013
ENSMUSG00000040258	ENSMUST00000095266	Nxph4	104080	NM_183297	NP_899120
ENSMUSG00000040659	ENSMUST00000036854	Efhd2	27984	NM_025994	NP_080270
ENSMUSG00000041378	ENSMUST00000043577	Cldn5	12741	NM_013805	NP_038833
ENSMUSG00000042031	ENSMUST00000046234	Lce3b	66344	NM_025501	NP_079777
ENSMUSG00000042092	ENSMUST00000047055	Lce1c	73719	NM_028622	NP_082898
ENSMUSG00000042243	ENSMUST00000026078	BC051665	218275	NM_199148	NP_954599
ENSMUSG00000042380	ENSMUST00000142029	Smim12	80284	NM_030252	NP_084528
ENSMUSG00000042448	ENSMUST00000047793	Hoxd1	15429	NM_010467	NP_034597
ENSMUSG00000042595	ENSMUST00000047852	Fam199x	245622	NM_146261	NP_666373
ENSMUSG00000042816	ENSMUST00000054738	Gpr151	240239	NM_181543	NP_853521
ENSMUSG00000042821	ENSMUST00000052631	Snai1	20613	NM_011427	NP_035557
ENSMUSG00000043458	ENSMUST00000055495	Pcdhb12	93883	NM_053137	NP_444367
ENSMUSG00000043485	ENSMUST00000056362	Krt34	16672	NM_027563	NP_081839
ENSMUSG00000043501	ENSMUST00000044584	Lgals2	107753	NM_025622	NP_079898
ENSMUSG00000044220	ENSMUST00000057178	Nkx2-3	18089	NM_008699	NP_032725
ENSMUSG00000044243	ENSMUST00000056184	Bhlha9	320522	NM_177182	NP_796156
ENSMUSG00000044641	ENSMUST00000052125	Pard6b	58220	NM_021409	NP_067384
ENSMUSG00000044772	ENSMUST00000061045	Sntn	218739	NM_177624	NP_808292
ENSMUSG00000045019	ENSMUST00000056113	Acer1	171168	NM_175731	NP_783858
ENSMUSG00000045210	ENSMUST00000057438	Vcpip1	70675	NM_173443	NP_775619
ENSMUSG00000045414	ENSMUST00000113028	Dipk2a	68861	NM_001033145	NP_001028317
ENSMUSG00000045493	ENSMUST00000108878	Bhlhe23	140489	NM_080641	NP_542372
ENSMUSG00000045954	ENSMUST00000051572	Cavin2	20324	NM_138741	NP_620080
ENSMUSG00000046203	ENSMUST00000189634	Sprr2g	20761		
ENSMUSG00000046287	ENSMUST00000060418	Pnma3	245468	NM_153169	NP_694809
ENSMUSG00000046518	ENSMUST00000061035	Ferd3l	114712	NM_033522	NP_277057
ENSMUSG00000047654	ENSMUST00000050373	Tssk6	83984	NM_032004	NP_114393
ENSMUSG00000048355	ENSMUST00000057625	Arxes1	76219	NM_029541	NP_083817
ENSMUSG00000048429	ENSMUST00000062125	Timm29	69773	NM_178619	NP_848734
ENSMUSG00000048981	ENSMUST00000007318	Krt31	16660	NM_010659	NP_034789
ENSMUSG00000049037	ENSMUST00000060484	Clec4a1	269799	NM_199311	NP_955015
ENSMUSG00000049232	ENSMUST00000062626	Tigd2	68140	NM_001081145	NP_001074614
ENSMUSG00000049285	ENSMUST00000057773	Mblac1	330216	NM_177878	NP_808546
ENSMUSG00000049593	ENSMUST00000051521	Lce1h	67718	NM_026335	NP_080611
ENSMUSG00000049796	ENSMUST00000061294	Crh	12918	NM_205769	NP_991338
ENSMUSG00000049892	ENSMUST00000062405	Rasd1	19416	NM_009026	NP_033052
ENSMUSG00000050164	ENSMUST00000166855	Mchr1	207911	NM_145132	NP_660114
ENSMUSG00000050645	ENSMUST00000053180	Defb19	246700	NM_145157	NP_660139
ENSMUSG00000051242	ENSMUST00000057228	Pcdhb9	93880	NM_053134	NP_444364
ENSMUSG00000051257	ENSMUST00000054534	Trap1a	22037	NM_011635	NP_035765
ENSMUSG00000051316	ENSMUST00000066272	Taf7	24074	NM_175770	NP_786964
ENSMUSG00000051495	ENSMUST00000054960	Irf2bp2	270110	NM_001164598	NP_001158070
ENSMUSG00000051652	ENSMUST00000057608	Lrrc3	237387	NM_145152	NP_660134
ENSMUSG00000052271	ENSMUST00000060747	Bhlha15	17341	NM_010800	NP_034930
ENSMUSG00000054136	ENSMUST00000066991	Adm2	223780	NM_182928	NP_891558
ENSMUSG00000054408	ENSMUST00000067476	Spcs3	76687	NM_029701	NP_083977
ENSMUSG00000054905	ENSMUST00000068182	Stfa3	20863	NM_025288	NP_079564
ENSMUSG00000055069	ENSMUST00000068449	Rab39	270160	NM_175562	NP_780771
ENSMUSG00000056270	ENSMUST00000070284	Prr9	109314	NM_175424	NP_780633
ENSMUSG00000057697	ENSMUST00000076086	Vmn1r53	113853	NM_053226	NP_444456
ENSMUSG00000057723	ENSMUST00000073890	Krt33b	16671	NM_013570	NP_038598
ENSMUSG00000058172	ENSMUST00000076906	Krtap6-1	16700	NM_010672	NP_034802
ENSMUSG00000058252	ENSMUST00000078605	Tcp11x2	71841	NM_027952	NP_082228
ENSMUSG00000059246	ENSMUST00000071281	Foxb1	64290	NM_022378	NP_071773
ENSMUSG00000059668	ENSMUST00000023797	Krt4	16682	NM_008475	NP_032501
ENSMUSG00000059832	ENSMUST00000072363	Kprp	433619	NM_028629	NP_082905
ENSMUSG00000060188	ENSMUST00000200880	Cxcl17	232983	NM_153576	NP_705804
ENSMUSG00000061633	ENSMUST00000074608	Ndufb11b	66346	NM_025503	NP_079779
ENSMUSG00000062694	ENSMUST00000075477	Cav3	12391	NM_007617	NP_031643
ENSMUSG00000063529	ENSMUST00000076622	Stmnd1	380842	NM_001005422	NP_001005422
ENSMUSG00000066071	ENSMUST00000084343	Cyp4a12a	277753	NM_177406	NP_803125
ENSMUSG00000066720	ENSMUST00000085989	Cldn9	56863	NM_020293	NP_064689
ENSMUSG00000068074	ENSMUST00000089105	Krtap6-7	100040214	NM_001270487	NP_001257416
ENSMUSG00000068522	ENSMUST00000090025	Aard	239435	NM_175503	NP_780712
ENSMUSG00000068745	ENSMUST00000090563	Mybphl	68753	NM_026831	NP_081107
ENSMUSG00000068888	ENSMUST00000090866	Lce1i	76585	NM_029667	NP_083943
ENSMUSG00000068890	ENSMUST00000029530	Lce1a2	73722	NM_028625	NP_082901
ENSMUSG00000069036	ENSMUST00000091178	Sry	21674	NM_011564	NP_035694
ENSMUSG00000069721	ENSMUST00000092699	Krtap3-2	66708	NM_025720	NP_079996
ENSMUSG00000070583	ENSMUST00000094481	Fv1	14349	NM_010244	NP_034374
ENSMUSG00000071341	ENSMUST00000095759	Egr4	13656	NM_020596	NP_065621
ENSMUSG00000071471	ENSMUST00000095934	Krtap26-1	69533	NM_027105	NP_081381
ENSMUSG00000072625	ENSMUST00000100720	Gdf2	12165	NM_019506	NP_062379
ENSMUSG00000073043	ENSMUST00000101351	Atoh1	11921	NM_007500	NP_031526
ENSMUSG00000073730	ENSMUST00000073179	Ppp1r14bl	66755	NM_025746	NP_080022
ENSMUSG00000076469	ENSMUST00000103270	Trbv13-2			
ENSMUSG00000078157	ENSMUST00000104962	Fem1al	216622	NM_176829	NP_789799
ENSMUSG00000078202	ENSMUST00000104999	Nrarp	67122	NM_025980	NP_080256
ENSMUSG00000078795	ENSMUST00000108498	Ceacam15	101434	NM_175315	NP_780524
ENSMUSG00000082226	ENSMUST00000117865	Gm715	279618	NM_001271548	NP_001258477
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000091736	ENSMUST00000065806	Yy2	100073351	NM_001098723	NP_001092193
ENSMUSG00000092118	ENSMUST00000169357	Fancf	100040608	NM_001115087	NP_001108559
ENSMUSG00000096188	ENSMUST00000179802	Cmtm4	97487	NM_153582	NP_705810
ENSMUSG00000098207	ENSMUST00000183126	Arl14	71619	NM_027843	NP_082119
ENSMUSG00000101315	ENSMUST00000188005	Krtap28-13	71386	NM_027778	NP_082054
ENSMUSG00000103243	ENSMUST00000029524	Lce1d	69611	NM_027137	NP_081413
ENSMUSG00000110332	ENSMUST00000209208	Gm19935			
ENSMUSG00000117924	ENSMUST00000010248	Tmem223	66836	NM_025791	NP_080067
