# Tissue: submandibular gland
# Gene Count: 98
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000036551	ENSMUST00000046557	Akap14	434756	NM_001033785	NP_001028957
ENSMUSG00000037001	ENSMUST00000102703	Zfp39	22698	NM_011758	NP_035888
ENSMUSG00000037482	ENSMUST00000040941	Erv3	71995	NM_001166206	NP_001159678
ENSMUSG00000037843	ENSMUST00000109523	Vstm2l	277432	NM_198627	NP_941029
ENSMUSG00000038044	ENSMUST00000045016	Cct8l1	242891	NM_198621	NP_941023
ENSMUSG00000039084	ENSMUST00000040418	Chad	12643	NM_007689	NP_031715
ENSMUSG00000039337	ENSMUST00000039146	Tex19.2	70956	NM_027622	NP_081898
ENSMUSG00000040205	ENSMUST00000046611	Cuzd1	16433	NM_008411	NP_032437
ENSMUSG00000040659	ENSMUST00000036854	Efhd2	27984	NM_025994	NP_080270
ENSMUSG00000042031	ENSMUST00000046234	Lce3b	66344	NM_025501	NP_079777
ENSMUSG00000042248	ENSMUST00000049178	Cyp2c37	13096	NM_010001	NP_034131
ENSMUSG00000042380	ENSMUST00000142029	Smim12	80284	NM_030252	NP_084528
ENSMUSG00000042595	ENSMUST00000047852	Fam199x	245622	NM_146261	NP_666373
ENSMUSG00000042821	ENSMUST00000052631	Snai1	20613	NM_011427	NP_035557
ENSMUSG00000042845	ENSMUST00000051272	Wfdc12	192200	NM_138684	NP_619625
ENSMUSG00000043501	ENSMUST00000044584	Lgals2	107753	NM_025622	NP_079898
ENSMUSG00000044444	ENSMUST00000054146	Pfn3	75477	NM_029303	NP_083579
ENSMUSG00000044485	ENSMUST00000007156	Klk1b11	16613	NM_010640	NP_034770
ENSMUSG00000044641	ENSMUST00000052125	Pard6b	58220	NM_021409	NP_067384
ENSMUSG00000045210	ENSMUST00000057438	Vcpip1	70675	NM_173443	NP_775619
ENSMUSG00000045414	ENSMUST00000113028	Dipk2a	68861	NM_001033145	NP_001028317
ENSMUSG00000045954	ENSMUST00000051572	Cavin2	20324	NM_138741	NP_620080
ENSMUSG00000048355	ENSMUST00000057625	Arxes1	76219	NM_029541	NP_083817
ENSMUSG00000048429	ENSMUST00000062125	Timm29	69773	NM_178619	NP_848734
ENSMUSG00000049232	ENSMUST00000062626	Tigd2	68140	NM_001081145	NP_001074614
ENSMUSG00000049892	ENSMUST00000062405	Rasd1	19416	NM_009026	NP_033052
ENSMUSG00000050164	ENSMUST00000166855	Mchr1	207911	NM_145132	NP_660114
ENSMUSG00000051316	ENSMUST00000066272	Taf7	24074	NM_175770	NP_786964
ENSMUSG00000051495	ENSMUST00000054960	Irf2bp2	270110	NM_001164598	NP_001158070
ENSMUSG00000052271	ENSMUST00000060747	Bhlha15	17341	NM_010800	NP_034930
ENSMUSG00000054408	ENSMUST00000067476	Spcs3	76687	NM_029701	NP_083977
ENSMUSG00000055069	ENSMUST00000068449	Rab39	270160	NM_175562	NP_780771
ENSMUSG00000056270	ENSMUST00000070284	Prr9	109314	NM_175424	NP_780633
ENSMUSG00000058052	ENSMUST00000076786	Defb35	246084	NM_139224	NP_631970
ENSMUSG00000059832	ENSMUST00000072363	Kprp	433619	NM_028629	NP_082905
ENSMUSG00000060188	ENSMUST00000200880	Cxcl17	232983	NM_153576	NP_705804
ENSMUSG00000063133	ENSMUST00000078835	Klk1b1	16623	NM_010645	NP_034775
ENSMUSG00000063177	ENSMUST00000079859	Klk1b27	16619	NM_020268	NP_064664
ENSMUSG00000063529	ENSMUST00000076622	Stmnd1	380842	NM_001005422	NP_001005422
ENSMUSG00000067684	ENSMUST00000088201	Obp1a	18249	NM_008754	NP_032780
ENSMUSG00000068890	ENSMUST00000029530	Lce1a2	73722	NM_028625	NP_082901
ENSMUSG00000069036	ENSMUST00000091178	Sry	21674	NM_011564	NP_035694
ENSMUSG00000071471	ENSMUST00000095934	Krtap26-1	69533	NM_027105	NP_081381
ENSMUSG00000071489	ENSMUST00000095959	Ptgdr	19214	NM_008962	NP_032988
ENSMUSG00000073043	ENSMUST00000101351	Atoh1	11921	NM_007500	NP_031526
ENSMUSG00000073764	ENSMUST00000097905	Gm12888	545677	NM_001033791	NP_001028963
ENSMUSG00000074300	ENSMUST00000098713	Smim31	407795	NM_001352886	NP_001339815
ENSMUSG00000076469	ENSMUST00000103270	Trbv13-2			
ENSMUSG00000078202	ENSMUST00000104999	Nrarp	67122	NM_025980	NP_080256
ENSMUSG00000078795	ENSMUST00000108498	Ceacam15	101434	NM_175315	NP_780524
ENSMUSG00000079440	ENSMUST00000113270	Alpi	76768	NM_001081082	NP_001074551
ENSMUSG00000082226	ENSMUST00000117865	Gm715	279618	NM_001271548	NP_001258477
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000092118	ENSMUST00000169357	Fancf	100040608	NM_001115087	NP_001108559
ENSMUSG00000094797	ENSMUST00000103393	Igkv6-15			
ENSMUSG00000096188	ENSMUST00000179802	Cmtm4	97487	NM_153582	NP_705810
ENSMUSG00000098207	ENSMUST00000183126	Arl14	71619	NM_027843	NP_082119
ENSMUSG00000101315	ENSMUST00000188005	Krtap28-13	71386	NM_027778	NP_082054
ENSMUSG00000103243	ENSMUST00000029524	Lce1d	69611	NM_027137	NP_081413
ENSMUSG00000110332	ENSMUST00000209208	Gm19935			
