# Tissue: undifferentiated genital tubercle
# Gene Count: 97
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000037001	ENSMUST00000102703	Zfp39	22698	NM_011758	NP_035888
ENSMUSG00000037010	ENSMUST00000039026	Apln	30878	NM_013912	NP_038940
ENSMUSG00000038692	ENSMUST00000049241	Hoxb4	15412	NM_010459	NP_034589
ENSMUSG00000039278	ENSMUST00000041096	Pcsk1n	30052	NM_013892	NP_038920
ENSMUSG00000039462	ENSMUST00000105511	Col10a1	12813	NM_009925	NP_034055
ENSMUSG00000040138	ENSMUST00000040134	Ndp	17986	NM_010883	NP_035013
ENSMUSG00000040258	ENSMUST00000095266	Nxph4	104080	NM_183297	NP_899120
ENSMUSG00000040659	ENSMUST00000036854	Efhd2	27984	NM_025994	NP_080270
ENSMUSG00000041378	ENSMUST00000043577	Cldn5	12741	NM_013805	NP_038833
ENSMUSG00000042380	ENSMUST00000142029	Smim12	80284	NM_030252	NP_084528
ENSMUSG00000042448	ENSMUST00000047793	Hoxd1	15429	NM_010467	NP_034597
ENSMUSG00000042595	ENSMUST00000047852	Fam199x	245622	NM_146261	NP_666373
ENSMUSG00000042816	ENSMUST00000054738	Gpr151	240239	NM_181543	NP_853521
ENSMUSG00000042821	ENSMUST00000052631	Snai1	20613	NM_011427	NP_035557
ENSMUSG00000043811	ENSMUST00000059589	Rtn4r	65079	NM_022982	NP_075358
ENSMUSG00000044641	ENSMUST00000052125	Pard6b	58220	NM_021409	NP_067384
ENSMUSG00000045210	ENSMUST00000057438	Vcpip1	70675	NM_173443	NP_775619
ENSMUSG00000045267	ENSMUST00000057633	Tas2r119	57254	NM_020503	NP_065249
ENSMUSG00000045414	ENSMUST00000113028	Dipk2a	68861	NM_001033145	NP_001028317
ENSMUSG00000045954	ENSMUST00000051572	Cavin2	20324	NM_138741	NP_620080
ENSMUSG00000046518	ENSMUST00000061035	Ferd3l	114712	NM_033522	NP_277057
ENSMUSG00000047819	ENSMUST00000062623	Tigd4	403175	NM_207278	NP_997161
ENSMUSG00000047822	ENSMUST00000058777	Angptl8	624219	NM_001080940	NP_001074409
ENSMUSG00000048087	ENSMUST00000059524	Ahcyl	11615	NM_001304528	NP_001291457
ENSMUSG00000048355	ENSMUST00000057625	Arxes1	76219	NM_029541	NP_083817
ENSMUSG00000048429	ENSMUST00000062125	Timm29	69773	NM_178619	NP_848734
ENSMUSG00000048699	ENSMUST00000023714	Krt90	239673	NM_177717	NP_808385
ENSMUSG00000049232	ENSMUST00000062626	Tigd2	68140	NM_001081145	NP_001074614
ENSMUSG00000049285	ENSMUST00000057773	Mblac1	330216	NM_177878	NP_808546
ENSMUSG00000049892	ENSMUST00000062405	Rasd1	19416	NM_009026	NP_033052
ENSMUSG00000050621	ENSMUST00000053150	Rps27rt	100043813	NM_001190258	NP_001177187
ENSMUSG00000051242	ENSMUST00000057228	Pcdhb9	93880	NM_053134	NP_444364
ENSMUSG00000051279	ENSMUST00000057613	Gdf6	242316	NM_013526	NP_038554
ENSMUSG00000051316	ENSMUST00000066272	Taf7	24074	NM_175770	NP_786964
ENSMUSG00000051495	ENSMUST00000054960	Irf2bp2	270110	NM_001164598	NP_001158070
ENSMUSG00000051617	ENSMUST00000059707	Krt9	107656	NM_201255	NP_957707
ENSMUSG00000051652	ENSMUST00000057608	Lrrc3	237387	NM_145152	NP_660134
ENSMUSG00000054408	ENSMUST00000067476	Spcs3	76687	NM_029701	NP_083977
ENSMUSG00000054905	ENSMUST00000068182	Stfa3	20863	NM_025288	NP_079564
ENSMUSG00000055069	ENSMUST00000068449	Rab39	270160	NM_175562	NP_780771
ENSMUSG00000059246	ENSMUST00000071281	Foxb1	64290	NM_022378	NP_071773
ENSMUSG00000060188	ENSMUST00000200880	Cxcl17	232983	NM_153576	NP_705804
ENSMUSG00000063529	ENSMUST00000076622	Stmnd1	380842	NM_001005422	NP_001005422
ENSMUSG00000064356	ENSMUST00000082407	mt-Atp8	17706		NP_904332
ENSMUSG00000064360	ENSMUST00000082411	mt-Nd3	17718		NP_904335
ENSMUSG00000068522	ENSMUST00000090025	Aard	239435	NM_175503	NP_780712
ENSMUSG00000070583	ENSMUST00000094481	Fv1	14349	NM_010244	NP_034374
ENSMUSG00000076469	ENSMUST00000103270	Trbv13-2			
ENSMUSG00000078202	ENSMUST00000104999	Nrarp	67122	NM_025980	NP_080256
ENSMUSG00000078719	ENSMUST00000107884	Msmp	100039672	NM_001099314	NP_001092784
ENSMUSG00000089768	ENSMUST00000113071	Tmsb15b1	666244	NM_001081983	NP_001075452
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000091736	ENSMUST00000065806	Yy2	100073351	NM_001098723	NP_001092193
ENSMUSG00000092118	ENSMUST00000169357	Fancf	100040608	NM_001115087	NP_001108559
ENSMUSG00000094282	ENSMUST00000177908	Cfap73	546886	NM_001195094	NP_001182023
ENSMUSG00000094649	ENSMUST00000180168	Mplkipl1	633057	NM_001177513	NP_001170984
ENSMUSG00000096188	ENSMUST00000179802	Cmtm4	97487	NM_153582	NP_705810
ENSMUSG00000096255	ENSMUST00000179569	Dynlt1b	21648	NM_009342	NP_033368
ENSMUSG00000109497	ENSMUST00000079865	Or5p67	258490	NM_146497	NP_666708
ENSMUSG00000112187	ENSMUST00000219110	Gm6993	102635514		
ENSMUSG00000117924	ENSMUST00000010248	Tmem223	66836	NM_025791	NP_080067
