# Tissue: animal zygote
# Gene Count: 100
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000048429	ENSMUST00000062125	Timm29	69773	NM_178619	NP_848734
ENSMUSG00000049232	ENSMUST00000062626	Tigd2	68140	NM_001081145	NP_001074614
ENSMUSG00000049285	ENSMUST00000057773	Mblac1	330216	NM_177878	NP_808546
ENSMUSG00000050435	ENSMUST00000059509	Ube2dnl1	237009	NM_001276396	NP_001263325
ENSMUSG00000050621	ENSMUST00000053150	Rps27rt	100043813	NM_001190258	NP_001177187
ENSMUSG00000051316	ENSMUST00000066272	Taf7	24074	NM_175770	NP_786964
ENSMUSG00000054136	ENSMUST00000066991	Adm2	223780	NM_182928	NP_891558
ENSMUSG00000057444	ENSMUST00000215191	Or8b1d	258781		
ENSMUSG00000060499	ENSMUST00000081908	Rpl10l	238217	NM_001162933	NP_001156405
ENSMUSG00000061633	ENSMUST00000074608	Ndufb11b	66346	NM_025503	NP_079779
ENSMUSG00000064356	ENSMUST00000082407	mt-Atp8	17706		NP_904332
ENSMUSG00000064360	ENSMUST00000082411	mt-Nd3	17718		NP_904335
ENSMUSG00000066720	ENSMUST00000085989	Cldn9	56863	NM_020293	NP_064689
ENSMUSG00000067441	ENSMUST00000122446	H2ab1	100039319	NM_001102665	NP_001096135
ENSMUSG00000068149	ENSMUST00000089246	Tex13c3	278255	NM_207524	NP_997407
ENSMUSG00000070298	ENSMUST00000093837	Trcg1	541610	NM_001014398	NP_001014420
ENSMUSG00000072620	ENSMUST00000038038	Slfn2	20556	NM_011408	NP_035538
ENSMUSG00000075136	ENSMUST00000099834	Or5d37	258634	NM_146641	NP_666852
ENSMUSG00000075543	ENSMUST00000100433	Urad	231903	NM_001039678	NP_001034767
ENSMUSG00000076469	ENSMUST00000103270	Trbv13-2			
ENSMUSG00000076497	ENSMUST00000103298	Trbj2-7			
ENSMUSG00000076575	ENSMUST00000197429	Igkv7-33			
ENSMUSG00000076581	ENSMUST00000103382	Igkv8-26			
ENSMUSG00000076607	ENSMUST00000103408	Igkj4			
ENSMUSG00000076621	ENSMUST00000103430	Ighj1			
ENSMUSG00000076871	ENSMUST00000103683	Trdj2			
ENSMUSG00000076879	ENSMUST00000103691	Traj52			
ENSMUSG00000076881	ENSMUST00000103693	Traj50			
ENSMUSG00000076886	ENSMUST00000103698	Traj44			
ENSMUSG00000076887	ENSMUST00000103699	Traj43			
ENSMUSG00000076890	ENSMUST00000103702	Traj40			
ENSMUSG00000076892	ENSMUST00000103704	Traj38			
ENSMUSG00000076894	ENSMUST00000103706	Traj35			
ENSMUSG00000076896	ENSMUST00000103708	Traj33			
ENSMUSG00000076898	ENSMUST00000103710	Traj31			
ENSMUSG00000076899	ENSMUST00000103711	Traj30			
ENSMUSG00000076900	ENSMUST00000103712	Traj29			
ENSMUSG00000076901	ENSMUST00000103713	Traj28			
ENSMUSG00000076906	ENSMUST00000103718	Traj23			
ENSMUSG00000076907	ENSMUST00000103719	Traj22			
ENSMUSG00000076908	ENSMUST00000103720	Traj21			
ENSMUSG00000076911	ENSMUST00000103723	Traj18			
ENSMUSG00000076916	ENSMUST00000103728	Traj13			
ENSMUSG00000076918	ENSMUST00000103730	Traj11			
ENSMUSG00000076919	ENSMUST00000103731	Traj9			
ENSMUSG00000076923	ENSMUST00000103735	Traj5			
ENSMUSG00000078719	ENSMUST00000107884	Msmp	100039672	NM_001099314	NP_001092784
ENSMUSG00000079008	ENSMUST00000109922	Zfp1005	100216455	NM_001142410	NP_001135882
ENSMUSG00000079031	ENSMUST00000110149	Eif1ad2	544881	NM_001177573	NP_001171044
ENSMUSG00000082226	ENSMUST00000117865	Gm715	279618	NM_001271548	NP_001258477
ENSMUSG00000089768	ENSMUST00000113071	Tmsb15b1	666244	NM_001081983	NP_001075452
ENSMUSG00000090631	ENSMUST00000057251	Or2r2	259144	NM_001011528	NP_001011528
ENSMUSG00000091101	ENSMUST00000168769	Alyreffm5	100043227	NM_001166634	NP_001160106
ENSMUSG00000091248	ENSMUST00000170030	Pate8	100312948	NM_001167584	NP_001161056
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000091950	ENSMUST00000179386	Or6k8-ps1	258715		
ENSMUSG00000092118	ENSMUST00000169357	Fancf	100040608	NM_001115087	NP_001108559
ENSMUSG00000094311	ENSMUST00000179279	Rfpl4b	215919	NM_001177783	NP_001171254
ENSMUSG00000094314	ENSMUST00000186197	Alyreffm4	100043224	NM_001166637	NP_001160109
ENSMUSG00000094649	ENSMUST00000180168	Mplkipl1	633057	NM_001177513	NP_001170984
ENSMUSG00000094861	ENSMUST00000063726	Mageb6b1	278167	NM_001114678	NP_001108150
ENSMUSG00000095066	ENSMUST00000084042	Defa20	68009	NM_183268	NP_899091
ENSMUSG00000095572	ENSMUST00000103618	Trav4n-3			
ENSMUSG00000096255	ENSMUST00000179569	Dynlt1b	21648	NM_009342	NP_033368
ENSMUSG00000106039	ENSMUST00000197046	Iglc4			
ENSMUSG00000111709	ENSMUST00000217203	Gsta13	100042295	NM_001243092	NP_001230021
ENSMUSG00000112187	ENSMUST00000219110	Gm6993	102635514		
ENSMUSG00000116636	ENSMUST00000232664	Krtap13-24			
