# Tissue: multicellular organism
# Gene Count: 461
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000031160	ENSMUST00000033500	Eras	353283	NM_181548	NP_853526
ENSMUSG00000031212	ENSMUST00000033556	Pgr15l	245526	NM_001033361	NP_001028533
ENSMUSG00000031471	ENSMUST00000033854	Defb8	244334	NM_153108	NP_694748
ENSMUSG00000031491	ENSMUST00000033882	Chrna6	11440	NM_021369	NP_067344
ENSMUSG00000031518	ENSMUST00000033917	Spata4	69281	NM_133711	NP_598472
ENSMUSG00000031831	ENSMUST00000093100	Dnaaf1	68270	NM_026648	NP_080924
ENSMUSG00000031983	ENSMUST00000034464	2310022B05Rik	69551	NM_175149	NP_780358
ENSMUSG00000032108	ENSMUST00000034619	Pate6	68171	NM_026593	NP_080869
ENSMUSG00000032451	ENSMUST00000035026	Trim42	78911	NM_030219	NP_084495
ENSMUSG00000032593	ENSMUST00000085060	Amigo3	320844	NM_177275	NP_796249
ENSMUSG00000032719	ENSMUST00000040695	Sbspon	226866	NM_001033288	NP_001028460
ENSMUSG00000032915	ENSMUST00000025004	Adgre4	52614	NM_139138	NP_631877
ENSMUSG00000033383	ENSMUST00000038730	Rtp1	239766	NM_001004151	NP_001004151
ENSMUSG00000033520	ENSMUST00000038598	Idi2	320581	NM_177197	NP_796171
ENSMUSG00000033578	ENSMUST00000037687	Tmem35a	67564	NM_026239	NP_080515
ENSMUSG00000033774	ENSMUST00000044180	Npbwr1	226304	NM_010342	NP_034472
ENSMUSG00000033940	ENSMUST00000035725	Brk1	101314	NM_133937	NP_598698
ENSMUSG00000033967	ENSMUST00000045870	Rnf225	381845	NM_029809	NP_084085
ENSMUSG00000034384	ENSMUST00000086795	Barhl2	104382	NM_001005477	NP_001005477
ENSMUSG00000034774	ENSMUST00000054128	Dsg1c	211924	NM_181680	NP_859008
ENSMUSG00000034936	ENSMUST00000039388	Arl4d	80981	NM_025404	NP_079680
ENSMUSG00000035373	ENSMUST00000021011	Ccl7	20306	NM_013654	NP_038682
ENSMUSG00000035651	ENSMUST00000035626	4930480E11Rik	74910	NM_001177966	NP_001171437
ENSMUSG00000035831	ENSMUST00000038004	Krt25	70810	NM_133730	NP_598491
ENSMUSG00000036144	ENSMUST00000041183	Meox2	17286	NM_008584	NP_032610
ENSMUSG00000036357	ENSMUST00000057645	Gpr101	245424	NM_001033360	NP_001028532
ENSMUSG00000036362	ENSMUST00000040622	P2ry13	74191	NM_028808	NP_083084
ENSMUSG00000036376	ENSMUST00000041782	Abt1	30946	NM_013924	NP_038952
ENSMUSG00000036551	ENSMUST00000046557	Akap14	434756	NM_001033785	NP_001028957
ENSMUSG00000036907	ENSMUST00000037286	C1ql2	226359	NM_207233	NP_997116
ENSMUSG00000037001	ENSMUST00000102703	Zfp39	22698	NM_011758	NP_035888
ENSMUSG00000037010	ENSMUST00000039026	Apln	30878	NM_013912	NP_038940
ENSMUSG00000037171	ENSMUST00000049339	Nodal	18119	NM_013611	NP_038639
ENSMUSG00000037482	ENSMUST00000040941	Erv3	71995	NM_001166206	NP_001159678
ENSMUSG00000037790	ENSMUST00000047851	Defb7	246080	NM_139220	NP_631966
ENSMUSG00000037843	ENSMUST00000109523	Vstm2l	277432	NM_198627	NP_941029
ENSMUSG00000038044	ENSMUST00000045016	Cct8l1	242891	NM_198621	NP_941023
ENSMUSG00000038527	ENSMUST00000049124	C1rl	232371	NM_181344	NP_851989
ENSMUSG00000038537	ENSMUST00000038532	Mc3r	17201	NM_008561	NP_032587
ENSMUSG00000038692	ENSMUST00000049241	Hoxb4	15412	NM_010459	NP_034589
ENSMUSG00000039084	ENSMUST00000040418	Chad	12643	NM_007689	NP_031715
ENSMUSG00000039278	ENSMUST00000041096	Pcsk1n	30052	NM_013892	NP_038920
ENSMUSG00000039321	ENSMUST00000039044	Uts2r	217369	NM_145440	NP_663415
ENSMUSG00000039337	ENSMUST00000039146	Tex19.2	70956	NM_027622	NP_081898
ENSMUSG00000039462	ENSMUST00000105511	Col10a1	12813	NM_009925	NP_034055
ENSMUSG00000039552	ENSMUST00000169670	Rsph4a	212892	NM_001162957	NP_001156429
ENSMUSG00000040138	ENSMUST00000040134	Ndp	17986	NM_010883	NP_035013
ENSMUSG00000040205	ENSMUST00000046611	Cuzd1	16433	NM_008411	NP_032437
ENSMUSG00000040258	ENSMUST00000095266	Nxph4	104080	NM_183297	NP_899120
ENSMUSG00000040659	ENSMUST00000036854	Efhd2	27984	NM_025994	NP_080270
ENSMUSG00000040770	ENSMUST00000037863	Il25	140806	NM_080729	NP_542767
ENSMUSG00000041378	ENSMUST00000043577	Cldn5	12741	NM_013805	NP_038833
ENSMUSG00000041567	ENSMUST00000043915	Serpina12	68054	NM_026535	NP_080811
ENSMUSG00000042031	ENSMUST00000046234	Lce3b	66344	NM_025501	NP_079777
ENSMUSG00000042041	ENSMUST00000048482	2010003K11Rik	69861	NM_027237	NP_081513
ENSMUSG00000042092	ENSMUST00000047055	Lce1c	73719	NM_028622	NP_082898
ENSMUSG00000042200	ENSMUST00000035854	Cdrt4	66338	NM_025496	NP_079772
ENSMUSG00000042243	ENSMUST00000026078	BC051665	218275	NM_199148	NP_954599
ENSMUSG00000042248	ENSMUST00000049178	Cyp2c37	13096	NM_010001	NP_034131
ENSMUSG00000042380	ENSMUST00000142029	Smim12	80284	NM_030252	NP_084528
ENSMUSG00000042448	ENSMUST00000047793	Hoxd1	15429	NM_010467	NP_034597
ENSMUSG00000042525	ENSMUST00000113046	4933428M09Rik	71248	NM_001357856	NP_001344785
ENSMUSG00000042595	ENSMUST00000047852	Fam199x	245622	NM_146261	NP_666373
ENSMUSG00000042816	ENSMUST00000054738	Gpr151	240239	NM_181543	NP_853521
ENSMUSG00000042821	ENSMUST00000052631	Snai1	20613	NM_011427	NP_035557
ENSMUSG00000042845	ENSMUST00000051272	Wfdc12	192200	NM_138684	NP_619625
ENSMUSG00000043429	ENSMUST00000060041	Ccdc185	433386	NM_001033547	NP_001028719
ENSMUSG00000043458	ENSMUST00000055495	Pcdhb12	93883	NM_053137	NP_444367
ENSMUSG00000043485	ENSMUST00000056362	Krt34	16672	NM_027563	NP_081839
ENSMUSG00000043501	ENSMUST00000044584	Lgals2	107753	NM_025622	NP_079898
ENSMUSG00000043811	ENSMUST00000059589	Rtn4r	65079	NM_022982	NP_075358
ENSMUSG00000043986	ENSMUST00000052978	Spata31d1d	238663	NM_177711	NP_808379
ENSMUSG00000044220	ENSMUST00000057178	Nkx2-3	18089	NM_008699	NP_032725
ENSMUSG00000044243	ENSMUST00000056184	Bhlha9	320522	NM_177182	NP_796156
ENSMUSG00000044400	ENSMUST00000060057	Sowahd	245381	NM_173779	NP_776140
ENSMUSG00000044444	ENSMUST00000054146	Pfn3	75477	NM_029303	NP_083579
ENSMUSG00000044485	ENSMUST00000007156	Klk1b11	16613	NM_010640	NP_034770
ENSMUSG00000044641	ENSMUST00000052125	Pard6b	58220	NM_021409	NP_067384
ENSMUSG00000044772	ENSMUST00000061045	Sntn	218739	NM_177624	NP_808292
ENSMUSG00000044863	ENSMUST00000058086	Defb36	266620	NM_001037247	NP_001032324
ENSMUSG00000044988	ENSMUST00000058610	Ucn3	83428	NM_031250	NP_112540
ENSMUSG00000045019	ENSMUST00000056113	Acer1	171168	NM_175731	NP_783858
ENSMUSG00000045210	ENSMUST00000057438	Vcpip1	70675	NM_173443	NP_775619
ENSMUSG00000045364	ENSMUST00000056014	Ifne	230405	NM_177348	NP_796322
ENSMUSG00000045414	ENSMUST00000113028	Dipk2a	68861	NM_001033145	NP_001028317
ENSMUSG00000045493	ENSMUST00000108878	Bhlhe23	140489	NM_080641	NP_542372
ENSMUSG00000045566	ENSMUST00000062129	Sprr4	229562	NM_173070	NP_775093
ENSMUSG00000045954	ENSMUST00000051572	Cavin2	20324	NM_138741	NP_620080
ENSMUSG00000046082	ENSMUST00000050389	Tmem174	68344	NM_026685	NP_080961
ENSMUSG00000046203	ENSMUST00000189634	Sprr2g	20761		
ENSMUSG00000046248	ENSMUST00000187512	Krtap5-3	77215	NM_023860	NP_076349
ENSMUSG00000046287	ENSMUST00000060418	Pnma3	245468	NM_153169	NP_694809
ENSMUSG00000046518	ENSMUST00000061035	Ferd3l	114712	NM_033522	NP_277057
ENSMUSG00000046615	ENSMUST00000059466	Actrt1	73360	NM_028514	NP_082790
ENSMUSG00000046652	ENSMUST00000057398	Tas2r143	387514	NM_001001452	NP_001001452
ENSMUSG00000046676	ENSMUST00000054426	Lce1l	73730	NM_028628	NP_082904
ENSMUSG00000047079	ENSMUST00000062695	Ube2dnl2	75097	NM_001081661	NP_001075130
ENSMUSG00000047565	ENSMUST00000052910	Acot10	64833	NM_022816	NP_073727
ENSMUSG00000047654	ENSMUST00000050373	Tssk6	83984	NM_032004	NP_114393
ENSMUSG00000047819	ENSMUST00000062623	Tigd4	403175	NM_207278	NP_997161
ENSMUSG00000047822	ENSMUST00000058777	Angptl8	624219	NM_001080940	NP_001074409
ENSMUSG00000047980	ENSMUST00000054175	Pate5	77080	NM_029863	NP_084139
ENSMUSG00000048087	ENSMUST00000059524	Ahcyl	11615	NM_001304528	NP_001291457
ENSMUSG00000048355	ENSMUST00000057625	Arxes1	76219	NM_029541	NP_083817
ENSMUSG00000048429	ENSMUST00000062125	Timm29	69773	NM_178619	NP_848734
ENSMUSG00000048699	ENSMUST00000023714	Krt90	239673	NM_177717	NP_808385
ENSMUSG00000048981	ENSMUST00000007318	Krt31	16660	NM_010659	NP_034789
ENSMUSG00000049037	ENSMUST00000060484	Clec4a1	269799	NM_199311	NP_955015
ENSMUSG00000049232	ENSMUST00000062626	Tigd2	68140	NM_001081145	NP_001074614
ENSMUSG00000049285	ENSMUST00000057773	Mblac1	330216	NM_177878	NP_808546
ENSMUSG00000049593	ENSMUST00000051521	Lce1h	67718	NM_026335	NP_080611
ENSMUSG00000049796	ENSMUST00000061294	Crh	12918	NM_205769	NP_991338
ENSMUSG00000049892	ENSMUST00000062405	Rasd1	19416	NM_009026	NP_033052
ENSMUSG00000049972	ENSMUST00000058605	Skint9	329918	NM_177864	NP_808532
ENSMUSG00000050164	ENSMUST00000166855	Mchr1	207911	NM_145132	NP_660114
ENSMUSG00000050435	ENSMUST00000059509	Ube2dnl1	237009	NM_001276396	NP_001263325
ENSMUSG00000050621	ENSMUST00000053150	Rps27rt	100043813	NM_001190258	NP_001177187
ENSMUSG00000050645	ENSMUST00000053180	Defb19	246700	NM_145157	NP_660139
ENSMUSG00000050756	ENSMUST00000063112	Defb6	116746	NM_054074	NP_473415
ENSMUSG00000051242	ENSMUST00000057228	Pcdhb9	93880	NM_053134	NP_444364
ENSMUSG00000051257	ENSMUST00000054534	Trap1a	22037	NM_011635	NP_035765
ENSMUSG00000051279	ENSMUST00000057613	Gdf6	242316	NM_013526	NP_038554
ENSMUSG00000051316	ENSMUST00000066272	Taf7	24074	NM_175770	NP_786964
ENSMUSG00000051481	ENSMUST00000058761	Krtap31-2	432602	NM_001025244	NP_001020415
ENSMUSG00000051495	ENSMUST00000054960	Irf2bp2	270110	NM_001164598	NP_001158070
ENSMUSG00000051617	ENSMUST00000059707	Krt9	107656	NM_201255	NP_957707
ENSMUSG00000051652	ENSMUST00000057608	Lrrc3	237387	NM_145152	NP_660134
ENSMUSG00000052271	ENSMUST00000060747	Bhlha15	17341	NM_010800	NP_034930
ENSMUSG00000053742	ENSMUST00000108017	Gm5114	100043467	NM_177890	NP_808558
ENSMUSG00000054052	ENSMUST00000077530	Rdh19	216453	NM_147222	NP_671755
ENSMUSG00000054117	ENSMUST00000066949	Zdhhc25	70073	NM_027306	NP_081582
ENSMUSG00000054136	ENSMUST00000066991	Adm2	223780	NM_182928	NP_891558
ENSMUSG00000054408	ENSMUST00000067476	Spcs3	76687	NM_029701	NP_083977
ENSMUSG00000054905	ENSMUST00000068182	Stfa3	20863	NM_025288	NP_079564
ENSMUSG00000055069	ENSMUST00000068449	Rab39	270160	NM_175562	NP_780771
ENSMUSG00000055194	ENSMUST00000054716	Actbl2	238880	NM_175497	NP_780706
ENSMUSG00000055547	ENSMUST00000068875	Apobec4	71281	NM_001081197	NP_001074666
ENSMUSG00000055882	ENSMUST00000069649	Abhd16b	241850	NM_183181	NP_899004
ENSMUSG00000056270	ENSMUST00000070284	Prr9	109314	NM_175424	NP_780633
ENSMUSG00000056350	ENSMUST00000060494	Krtap13-1	268905	NM_183189	NP_899012
ENSMUSG00000056423	ENSMUST00000070531	Uts2b	224065	NM_198166	NP_937809
ENSMUSG00000056529	ENSMUST00000070690	Ptafr	19204	NM_001081211	NP_001074680
ENSMUSG00000056885	ENSMUST00000080669	Krtap5-20	100043627	NM_001199309	NP_001186238
ENSMUSG00000057674	ENSMUST00000072306	Krtap2-22	100041412	NM_001127354	NP_001120826
ENSMUSG00000057723	ENSMUST00000073890	Krt33b	16671	NM_013570	NP_038598
ENSMUSG00000057805	ENSMUST00000078832	1700084M14Rik			
ENSMUSG00000058052	ENSMUST00000076786	Defb35	246084	NM_139224	NP_631970
ENSMUSG00000058172	ENSMUST00000076906	Krtap6-1	16700	NM_010672	NP_034802
ENSMUSG00000058252	ENSMUST00000078605	Tcp11x2	71841	NM_027952	NP_082228
ENSMUSG00000059042	ENSMUST00000081399	Klk1b9	13648	NM_010116	NP_034246
ENSMUSG00000059246	ENSMUST00000071281	Foxb1	64290	NM_022378	NP_071773
ENSMUSG00000059606	ENSMUST00000075648	Rnase2b	54159	NM_019398	NP_062271
ENSMUSG00000059663	ENSMUST00000082357	Samt2b	75071	NM_001256259	NP_001243188
ENSMUSG00000059668	ENSMUST00000023797	Krt4	16682	NM_008475	NP_032501
ENSMUSG00000059763	ENSMUST00000079134	Taar2	209512	NM_001007266	NP_001007267
ENSMUSG00000059832	ENSMUST00000072363	Kprp	433619	NM_028629	NP_082905
ENSMUSG00000059845	ENSMUST00000078442	Krtap9-22	670533	NM_001101613	NP_001095083
ENSMUSG00000060177	ENSMUST00000077528	Klk1b22	13646	NM_010114	NP_034244
ENSMUSG00000060188	ENSMUST00000200880	Cxcl17	232983	NM_153576	NP_705804
ENSMUSG00000060469	ENSMUST00000075284	Krtap19-3	77918	NM_130857	NP_570927
ENSMUSG00000060499	ENSMUST00000081908	Rpl10l	238217	NM_001162933	NP_001156405
ENSMUSG00000060509	ENSMUST00000182350	Xcr1	23832	NM_011798	NP_035928
ENSMUSG00000060967	ENSMUST00000074232	Etd	69501	NM_175147	NP_780356
ENSMUSG00000061633	ENSMUST00000074608	Ndufb11b	66346	NM_025503	NP_079779
ENSMUSG00000061974	ENSMUST00000079639	Cldn24	100039801	NM_001111318	NP_001104788
ENSMUSG00000062694	ENSMUST00000075477	Cav3	12391	NM_007617	NP_031643
ENSMUSG00000062833	ENSMUST00000080742	Sval3	387564	NM_001003952	NP_001003952
ENSMUSG00000063133	ENSMUST00000078835	Klk1b1	16623	NM_010645	NP_034775
ENSMUSG00000063177	ENSMUST00000079859	Klk1b27	16619	NM_020268	NP_064664
ENSMUSG00000063529	ENSMUST00000076622	Stmnd1	380842	NM_001005422	NP_001005422
ENSMUSG00000064213	ENSMUST00000080533	Defa24	503491	NM_001024225	NP_001019396
ENSMUSG00000064356	ENSMUST00000082407	mt-Atp8	17706		NP_904332
ENSMUSG00000064360	ENSMUST00000082411	mt-Nd3	17718		NP_904335
ENSMUSG00000066071	ENSMUST00000084343	Cyp4a12a	277753	NM_177406	NP_803125
ENSMUSG00000066720	ENSMUST00000085989	Cldn9	56863	NM_020293	NP_064689
ENSMUSG00000067441	ENSMUST00000122446	H2ab1	100039319	NM_001102665	NP_001096135
ENSMUSG00000067684	ENSMUST00000088201	Obp1a	18249	NM_008754	NP_032780
ENSMUSG00000067704	ENSMUST00000088260	Wfdc13	408190	NM_001012704	NP_001012722
ENSMUSG00000068068	ENSMUST00000089098	Krtap20-22	115488619		
ENSMUSG00000068074	ENSMUST00000089105	Krtap6-7	100040214	NM_001270487	NP_001257416
ENSMUSG00000068085	ENSMUST00000170255	Cyp2d11	545123	NM_001104531	NP_001098001
ENSMUSG00000068149	ENSMUST00000089246	Tex13c3	278255	NM_207524	NP_997407
ENSMUSG00000068522	ENSMUST00000090025	Aard	239435	NM_175503	NP_780712
ENSMUSG00000068745	ENSMUST00000090563	Mybphl	68753	NM_026831	NP_081107
ENSMUSG00000068888	ENSMUST00000090866	Lce1i	76585	NM_029667	NP_083943
ENSMUSG00000068890	ENSMUST00000029530	Lce1a2	73722	NM_028625	NP_082901
ENSMUSG00000069706	ENSMUST00000092659	Taar5	215854	NM_001009574	NP_001009574
ENSMUSG00000069721	ENSMUST00000092699	Krtap3-2	66708	NM_025720	NP_079996
ENSMUSG00000070464	ENSMUST00000094226	Ccl26	541307	NM_001013412	NP_001013430
ENSMUSG00000070529	ENSMUST00000094344	Wfdc10	629756	NM_001039501	NP_001034590
ENSMUSG00000070583	ENSMUST00000094481	Fv1	14349	NM_010244	NP_034374
ENSMUSG00000070637	ENSMUST00000094544	Srarp	277744	NM_001033374	NP_001028546
ENSMUSG00000070797	ENSMUST00000094794	Psg27	545925	NM_001037168	NP_001032245
ENSMUSG00000071195	ENSMUST00000186874	Krtap10-31	622629	NM_001162944	NP_001156416
ENSMUSG00000071341	ENSMUST00000095759	Egr4	13656	NM_020596	NP_065621
ENSMUSG00000071471	ENSMUST00000095934	Krtap26-1	69533	NM_027105	NP_081381
ENSMUSG00000071489	ENSMUST00000095959	Ptgdr	19214	NM_008962	NP_032988
ENSMUSG00000071726	ENSMUST00000096371	Gm5941			
ENSMUSG00000071890	ENSMUST00000096608	Mroh9	78258	NM_030071	NP_084347
ENSMUSG00000072620	ENSMUST00000038038	Slfn2	20556	NM_011408	NP_035538
ENSMUSG00000072625	ENSMUST00000100720	Gdf2	12165	NM_019506	NP_062379
ENSMUSG00000072722	ENSMUST00000100882	Ccdc121rt2	625464	NM_001177504	NP_001170975
ENSMUSG00000072995	ENSMUST00000101269	Cpxcr1	382239	NM_001033471	NP_001028643
ENSMUSG00000073028	ENSMUST00000196201	Igkv4-71			
ENSMUSG00000073043	ENSMUST00000101351	Atoh1	11921	NM_007500	NP_031526
ENSMUSG00000073601	ENSMUST00000027565	Serpinb3c	381286	NM_201363	NP_958751
ENSMUSG00000073730	ENSMUST00000073179	Ppp1r14bl	66755	NM_025746	NP_080022
ENSMUSG00000073747	ENSMUST00000097849	Zpld2	665186	NM_001080712	NP_001074181
ENSMUSG00000073764	ENSMUST00000097905	Gm12888	545677	NM_001033791	NP_001028963
ENSMUSG00000073785	ENSMUST00000097942	Krtap5-5	114666	NM_001037822	NP_001032911
ENSMUSG00000073965	ENSMUST00000098216	Or51f2	259095	NM_147091	NP_667302
ENSMUSG00000074195	ENSMUST00000098549	Clca4b	99709	NM_001033199	NP_001028371
ENSMUSG00000074300	ENSMUST00000098713	Smim31	407795	NM_001352886	NP_001339815
ENSMUSG00000074359	ENSMUST00000057810	Psg23	56868	NM_020261	NP_064657
ENSMUSG00000074433	ENSMUST00000098886	Lce3e	69514	NM_001254725	NP_001241654
ENSMUSG00000074440	ENSMUST00000098893	Defa3	13237	NM_007850	NP_031876
ENSMUSG00000074443	ENSMUST00000098897	Defa22	382059	NM_207658	NP_997541
ENSMUSG00000075510	ENSMUST00000100369	Fam187a	66784	NM_025766	NP_080042
ENSMUSG00000075543	ENSMUST00000100433	Urad	231903	NM_001039678	NP_001034767
ENSMUSG00000075572	ENSMUST00000100491	Defb43	654458	NM_001039121	NP_001034210
ENSMUSG00000076469	ENSMUST00000103270	Trbv13-2			
ENSMUSG00000076470	ENSMUST00000103271	Trbv13-3			
ENSMUSG00000076476	ENSMUST00000103277	Trbv20			
ENSMUSG00000076484	ENSMUST00000103285	Trbj1-2			
ENSMUSG00000076485	ENSMUST00000192366	Trbj1-3			
ENSMUSG00000076486	ENSMUST00000103287	Trbj1-4			
ENSMUSG00000076487	ENSMUST00000103288	Trbj1-5			
ENSMUSG00000076488	ENSMUST00000103289	Trbj1-6			
ENSMUSG00000076489	ENSMUST00000193061	Trbj1-7			
ENSMUSG00000076492	ENSMUST00000103293	Trbj2-1			
ENSMUSG00000076493	ENSMUST00000103294	Trbj2-2			
ENSMUSG00000076494	ENSMUST00000103295	Trbj2-3			
ENSMUSG00000076495	ENSMUST00000103296	Trbj2-4			
ENSMUSG00000076497	ENSMUST00000103298	Trbj2-7			
ENSMUSG00000076505	ENSMUST00000103306	Igkv1-131			
ENSMUSG00000076526	ENSMUST00000196839	Igkv12-98			
ENSMUSG00000076532	ENSMUST00000103333	Igkv4-91			
ENSMUSG00000076535	ENSMUST00000103336	Igkv1-88			
ENSMUSG00000076540	ENSMUST00000103341	Igkv4-80			
ENSMUSG00000076541	ENSMUST00000103342	Igkv4-79			
ENSMUSG00000076548	ENSMUST00000103349	Igkv4-69			
ENSMUSG00000076556	ENSMUST00000103357	Igkv4-57			
ENSMUSG00000076562	ENSMUST00000103363	Igkv4-50			
ENSMUSG00000076570	ENSMUST00000198880	Igkv12-38			
ENSMUSG00000076575	ENSMUST00000197429	Igkv7-33			
ENSMUSG00000076581	ENSMUST00000103382	Igkv8-26			
ENSMUSG00000076583	ENSMUST00000103384	Igkv8-24			
ENSMUSG00000076604	ENSMUST00000103405	Igkj1			
ENSMUSG00000076607	ENSMUST00000103408	Igkj4			
ENSMUSG00000076619	ENSMUST00000103428	Ighj3			
ENSMUSG00000076621	ENSMUST00000103430	Ighj1			
ENSMUSG00000076633	ENSMUST00000195468	Ighv5-2			
ENSMUSG00000076652	ENSMUST00000103461	Ighv7-3			
ENSMUSG00000076653	ENSMUST00000193133	Ighv7-2			
ENSMUSG00000076665	ENSMUST00000103474	Ighv7-1			
ENSMUSG00000076750	ENSMUST00000198663	Trgv3			
ENSMUSG00000076762	ENSMUST00000103571	Trav6-1			
ENSMUSG00000076764	ENSMUST00000198058	Trav6-2			
ENSMUSG00000076795	ENSMUST00000198439	Trav8d-2			
ENSMUSG00000076861	ENSMUST00000103673	Trav18			
