# Tissue: islet of Langerhans
# Gene Count: 184
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000076604	ENSMUST00000103405	Igkj1			
ENSMUSG00000076607	ENSMUST00000103408	Igkj4			
ENSMUSG00000076619	ENSMUST00000103428	Ighj3			
ENSMUSG00000076621	ENSMUST00000103430	Ighj1			
ENSMUSG00000076665	ENSMUST00000103474	Ighv7-1			
ENSMUSG00000076762	ENSMUST00000103571	Trav6-1			
ENSMUSG00000076913	ENSMUST00000103725	Traj16			
ENSMUSG00000076919	ENSMUST00000103731	Traj9			
ENSMUSG00000076926	ENSMUST00000103738	Traj2			
ENSMUSG00000078202	ENSMUST00000104999	Nrarp	67122	NM_025980	NP_080256
ENSMUSG00000078520	ENSMUST00000024200	Cela3a	242711	NM_001126318	NP_001119790
ENSMUSG00000078597	ENSMUST00000094887	Cyp4a12b	13118	NM_172306	NP_758510
ENSMUSG00000078719	ENSMUST00000107884	Msmp	100039672	NM_001099314	NP_001092784
ENSMUSG00000079476	ENSMUST00000113602	Fam236e			
ENSMUSG00000079543	ENSMUST00000114212	Igkv13-85			
ENSMUSG00000079579	ENSMUST00000114682	Gm6760	627470	NM_001177377	NP_001170848
ENSMUSG00000082226	ENSMUST00000117865	Gm715	279618	NM_001271548	NP_001258477
ENSMUSG00000089768	ENSMUST00000113071	Tmsb15b1	666244	NM_001081983	NP_001075452
ENSMUSG00000091017	ENSMUST00000171798	Garin4	619288	NM_001109759	NP_001103229
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000091736	ENSMUST00000065806	Yy2	100073351	NM_001098723	NP_001092193
ENSMUSG00000092118	ENSMUST00000169357	Fancf	100040608	NM_001115087	NP_001108559
ENSMUSG00000094117	ENSMUST00000103396	Igkv3-12			
ENSMUSG00000094282	ENSMUST00000177908	Cfap73	546886	NM_001195094	NP_001182023
ENSMUSG00000094797	ENSMUST00000103393	Igkv6-15			
ENSMUSG00000094904	ENSMUST00000178595	H2al1d	100042931	NM_001242950	NP_001229879
ENSMUSG00000095007	ENSMUST00000103369	Igkv12-41			
ENSMUSG00000095413	ENSMUST00000178979	H2al1e	547160	NM_001025260	NP_001020431
ENSMUSG00000095445	ENSMUST00000164729	H2al1i	100042946	NM_001242954	NP_001229883
ENSMUSG00000095655	ENSMUST00000179004	H2al1f	100042939	NM_001242951	NP_001229880
ENSMUSG00000095682	ENSMUST00000103404	Igkv3-1			
ENSMUSG00000095862	ENSMUST00000103584	Trav6-6			
ENSMUSG00000096097	ENSMUST00000178806	H2al1c	100042929	NM_001242949	NP_001229878
ENSMUSG00000096188	ENSMUST00000179802	Cmtm4	97487	NM_153582	NP_705810
ENSMUSG00000096255	ENSMUST00000179569	Dynlt1b	21648	NM_009342	NP_033368
ENSMUSG00000096459	ENSMUST00000103473	Ighv9-3			
ENSMUSG00000096461	ENSMUST00000196006	Igkv14-130			
ENSMUSG00000096515	ENSMUST00000199510	Igkv14-100			
ENSMUSG00000096580	ENSMUST00000103305	Igkv1-132			
ENSMUSG00000096672	ENSMUST00000103534	Ighv1-63			
ENSMUSG00000096844	ENSMUST00000103394	Igkv6-14			
ENSMUSG00000098207	ENSMUST00000183126	Arl14	71619	NM_027843	NP_082119
ENSMUSG00000100626	ENSMUST00000188439	H2al1a	100042922	NM_001111037	NP_001104507
ENSMUSG00000103243	ENSMUST00000029524	Lce1d	69611	NM_027137	NP_081413
ENSMUSG00000111709	ENSMUST00000217203	Gsta13	100042295	NM_001243092	NP_001230021
ENSMUSG00000114755	ENSMUST00000058004	Galr3	14429	NM_015738	NP_056553
ENSMUSG00000117924	ENSMUST00000010248	Tmem223	66836	NM_025791	NP_080067
