# Tissue: lip
# Gene Count: 191
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000042595	ENSMUST00000047852	Fam199x	245622	NM_146261	NP_666373
ENSMUSG00000042816	ENSMUST00000054738	Gpr151	240239	NM_181543	NP_853521
ENSMUSG00000042821	ENSMUST00000052631	Snai1	20613	NM_011427	NP_035557
ENSMUSG00000042845	ENSMUST00000051272	Wfdc12	192200	NM_138684	NP_619625
ENSMUSG00000043458	ENSMUST00000055495	Pcdhb12	93883	NM_053137	NP_444367
ENSMUSG00000043485	ENSMUST00000056362	Krt34	16672	NM_027563	NP_081839
ENSMUSG00000043501	ENSMUST00000044584	Lgals2	107753	NM_025622	NP_079898
ENSMUSG00000043811	ENSMUST00000059589	Rtn4r	65079	NM_022982	NP_075358
ENSMUSG00000044243	ENSMUST00000056184	Bhlha9	320522	NM_177182	NP_796156
ENSMUSG00000044641	ENSMUST00000052125	Pard6b	58220	NM_021409	NP_067384
ENSMUSG00000045019	ENSMUST00000056113	Acer1	171168	NM_175731	NP_783858
ENSMUSG00000045210	ENSMUST00000057438	Vcpip1	70675	NM_173443	NP_775619
ENSMUSG00000045414	ENSMUST00000113028	Dipk2a	68861	NM_001033145	NP_001028317
ENSMUSG00000045566	ENSMUST00000062129	Sprr4	229562	NM_173070	NP_775093
ENSMUSG00000045954	ENSMUST00000051572	Cavin2	20324	NM_138741	NP_620080
ENSMUSG00000046203	ENSMUST00000189634	Sprr2g	20761		
ENSMUSG00000046248	ENSMUST00000187512	Krtap5-3	77215	NM_023860	NP_076349
ENSMUSG00000046652	ENSMUST00000057398	Tas2r143	387514	NM_001001452	NP_001001452
ENSMUSG00000046676	ENSMUST00000054426	Lce1l	73730	NM_028628	NP_082904
ENSMUSG00000047654	ENSMUST00000050373	Tssk6	83984	NM_032004	NP_114393
ENSMUSG00000047819	ENSMUST00000062623	Tigd4	403175	NM_207278	NP_997161
ENSMUSG00000047822	ENSMUST00000058777	Angptl8	624219	NM_001080940	NP_001074409
ENSMUSG00000048087	ENSMUST00000059524	Ahcyl	11615	NM_001304528	NP_001291457
ENSMUSG00000048355	ENSMUST00000057625	Arxes1	76219	NM_029541	NP_083817
ENSMUSG00000048429	ENSMUST00000062125	Timm29	69773	NM_178619	NP_848734
ENSMUSG00000048699	ENSMUST00000023714	Krt90	239673	NM_177717	NP_808385
ENSMUSG00000048981	ENSMUST00000007318	Krt31	16660	NM_010659	NP_034789
ENSMUSG00000049037	ENSMUST00000060484	Clec4a1	269799	NM_199311	NP_955015
ENSMUSG00000049232	ENSMUST00000062626	Tigd2	68140	NM_001081145	NP_001074614
ENSMUSG00000049285	ENSMUST00000057773	Mblac1	330216	NM_177878	NP_808546
ENSMUSG00000049593	ENSMUST00000051521	Lce1h	67718	NM_026335	NP_080611
ENSMUSG00000049892	ENSMUST00000062405	Rasd1	19416	NM_009026	NP_033052
ENSMUSG00000049972	ENSMUST00000058605	Skint9	329918	NM_177864	NP_808532
ENSMUSG00000050621	ENSMUST00000053150	Rps27rt	100043813	NM_001190258	NP_001177187
ENSMUSG00000050756	ENSMUST00000063112	Defb6	116746	NM_054074	NP_473415
ENSMUSG00000051242	ENSMUST00000057228	Pcdhb9	93880	NM_053134	NP_444364
ENSMUSG00000051316	ENSMUST00000066272	Taf7	24074	NM_175770	NP_786964
ENSMUSG00000051481	ENSMUST00000058761	Krtap31-2	432602	NM_001025244	NP_001020415
ENSMUSG00000051495	ENSMUST00000054960	Irf2bp2	270110	NM_001164598	NP_001158070
ENSMUSG00000051652	ENSMUST00000057608	Lrrc3	237387	NM_145152	NP_660134
ENSMUSG00000054136	ENSMUST00000066991	Adm2	223780	NM_182928	NP_891558
ENSMUSG00000054408	ENSMUST00000067476	Spcs3	76687	NM_029701	NP_083977
ENSMUSG00000054905	ENSMUST00000068182	Stfa3	20863	NM_025288	NP_079564
ENSMUSG00000055194	ENSMUST00000054716	Actbl2	238880	NM_175497	NP_780706
ENSMUSG00000055882	ENSMUST00000069649	Abhd16b	241850	NM_183181	NP_899004
ENSMUSG00000056270	ENSMUST00000070284	Prr9	109314	NM_175424	NP_780633
ENSMUSG00000056350	ENSMUST00000060494	Krtap13-1	268905	NM_183189	NP_899012
ENSMUSG00000056529	ENSMUST00000070690	Ptafr	19204	NM_001081211	NP_001074680
ENSMUSG00000056885	ENSMUST00000080669	Krtap5-20	100043627	NM_001199309	NP_001186238
ENSMUSG00000057674	ENSMUST00000072306	Krtap2-22	100041412	NM_001127354	NP_001120826
ENSMUSG00000057723	ENSMUST00000073890	Krt33b	16671	NM_013570	NP_038598
ENSMUSG00000058052	ENSMUST00000076786	Defb35	246084	NM_139224	NP_631970
ENSMUSG00000058172	ENSMUST00000076906	Krtap6-1	16700	NM_010672	NP_034802
ENSMUSG00000059606	ENSMUST00000075648	Rnase2b	54159	NM_019398	NP_062271
ENSMUSG00000059668	ENSMUST00000023797	Krt4	16682	NM_008475	NP_032501
ENSMUSG00000059832	ENSMUST00000072363	Kprp	433619	NM_028629	NP_082905
ENSMUSG00000059845	ENSMUST00000078442	Krtap9-22	670533	NM_001101613	NP_001095083
ENSMUSG00000060469	ENSMUST00000075284	Krtap19-3	77918	NM_130857	NP_570927
ENSMUSG00000062694	ENSMUST00000075477	Cav3	12391	NM_007617	NP_031643
ENSMUSG00000063529	ENSMUST00000076622	Stmnd1	380842	NM_001005422	NP_001005422
ENSMUSG00000064356	ENSMUST00000082407	mt-Atp8	17706		NP_904332
ENSMUSG00000064360	ENSMUST00000082411	mt-Nd3	17718		NP_904335
ENSMUSG00000066720	ENSMUST00000085989	Cldn9	56863	NM_020293	NP_064689
ENSMUSG00000068068	ENSMUST00000089098	Krtap20-22	115488619		
ENSMUSG00000068074	ENSMUST00000089105	Krtap6-7	100040214	NM_001270487	NP_001257416
ENSMUSG00000068888	ENSMUST00000090866	Lce1i	76585	NM_029667	NP_083943
ENSMUSG00000068890	ENSMUST00000029530	Lce1a2	73722	NM_028625	NP_082901
ENSMUSG00000069721	ENSMUST00000092699	Krtap3-2	66708	NM_025720	NP_079996
ENSMUSG00000070529	ENSMUST00000094344	Wfdc10	629756	NM_001039501	NP_001034590
ENSMUSG00000070552	ENSMUST00000094390	Mrgprx1	404242	NM_207540	NP_997423
ENSMUSG00000070583	ENSMUST00000094481	Fv1	14349	NM_010244	NP_034374
ENSMUSG00000070637	ENSMUST00000094544	Srarp	277744	NM_001033374	NP_001028546
ENSMUSG00000071195	ENSMUST00000186874	Krtap10-31	622629	NM_001162944	NP_001156416
ENSMUSG00000071471	ENSMUST00000095934	Krtap26-1	69533	NM_027105	NP_081381
ENSMUSG00000071489	ENSMUST00000095959	Ptgdr	19214	NM_008962	NP_032988
ENSMUSG00000072620	ENSMUST00000038038	Slfn2	20556	NM_011408	NP_035538
ENSMUSG00000073043	ENSMUST00000101351	Atoh1	11921	NM_007500	NP_031526
ENSMUSG00000073601	ENSMUST00000027565	Serpinb3c	381286	NM_201363	NP_958751
ENSMUSG00000073785	ENSMUST00000097942	Krtap5-5	114666	NM_001037822	NP_001032911
ENSMUSG00000074433	ENSMUST00000098886	Lce3e	69514	NM_001254725	NP_001241654
ENSMUSG00000076469	ENSMUST00000103270	Trbv13-2			
ENSMUSG00000076484	ENSMUST00000103285	Trbj1-2			
ENSMUSG00000076485	ENSMUST00000192366	Trbj1-3			
ENSMUSG00000076486	ENSMUST00000103287	Trbj1-4			
ENSMUSG00000076487	ENSMUST00000103288	Trbj1-5			
ENSMUSG00000076488	ENSMUST00000103289	Trbj1-6			
ENSMUSG00000076489	ENSMUST00000193061	Trbj1-7			
ENSMUSG00000076492	ENSMUST00000103293	Trbj2-1			
ENSMUSG00000076494	ENSMUST00000103295	Trbj2-3			
ENSMUSG00000076495	ENSMUST00000103296	Trbj2-4			
ENSMUSG00000076497	ENSMUST00000103298	Trbj2-7			
ENSMUSG00000076619	ENSMUST00000103428	Ighj3			
ENSMUSG00000076621	ENSMUST00000103430	Ighj1			
ENSMUSG00000076871	ENSMUST00000103683	Trdj2			
ENSMUSG00000076875	ENSMUST00000103687	Traj58			
ENSMUSG00000076895	ENSMUST00000103707	Traj34			
ENSMUSG00000076914	ENSMUST00000103726	Traj15			
ENSMUSG00000076921	ENSMUST00000103733	Traj7			
ENSMUSG00000078202	ENSMUST00000104999	Nrarp	67122	NM_025980	NP_080256
ENSMUSG00000078256	ENSMUST00000105053	Krtap31-3	670550	NM_001126323	NP_001119795
ENSMUSG00000078260	ENSMUST00000105057	Krtap4-21	670472	NM_001099312	NP_001092782
ENSMUSG00000078506	ENSMUST00000105748	Aadacl4fm2	627085	NM_001085542	NP_001079011
ENSMUSG00000078668	ENSMUST00000107440	Krtap4-22	100040276	NM_001126322	NP_001119794
ENSMUSG00000079494	ENSMUST00000032074	Nat8f5	69049	NM_023493	NP_075982
ENSMUSG00000079594	ENSMUST00000114850	Cstdc6	100038854	NM_001001332	NP_001001332
ENSMUSG00000082226	ENSMUST00000117865	Gm715	279618	NM_001271548	NP_001258477
ENSMUSG00000089768	ENSMUST00000113071	Tmsb15b1	666244	NM_001081983	NP_001075452
ENSMUSG00000091039	ENSMUST00000169954	Krtap20-2	622935	NM_001163615	NP_001157087
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000091376	ENSMUST00000169794	Aadacl2	639634	NM_001128091	NP_001121563
ENSMUSG00000091736	ENSMUST00000065806	Yy2	100073351	NM_001098723	NP_001092193
ENSMUSG00000092118	ENSMUST00000169357	Fancf	100040608	NM_001115087	NP_001108559
ENSMUSG00000094618	ENSMUST00000094992	Gm13271	435791	NM_001085528	NP_001078997
ENSMUSG00000095817	ENSMUST00000168298	Krtap10-22	100041261	NM_001101630	NP_001095100
ENSMUSG00000095870	ENSMUST00000179917	Lce1k	631101	NM_001254760	NP_001241689
ENSMUSG00000096188	ENSMUST00000179802	Cmtm4	97487	NM_153582	NP_705810
ENSMUSG00000096255	ENSMUST00000179569	Dynlt1b	21648	NM_009342	NP_033368
ENSMUSG00000100626	ENSMUST00000188439	H2al1a	100042922	NM_001111037	NP_001104507
ENSMUSG00000101315	ENSMUST00000188005	Krtap28-13	71386	NM_027778	NP_082054
ENSMUSG00000103243	ENSMUST00000029524	Lce1d	69611	NM_027137	NP_081413
ENSMUSG00000110332	ENSMUST00000209208	Gm19935			
ENSMUSG00000111709	ENSMUST00000217203	Gsta13	100042295	NM_001243092	NP_001230021
ENSMUSG00000117924	ENSMUST00000010248	Tmem223	66836	NM_025791	NP_080067
