# Tissue: adult mammalian kidney
# Gene Count: 171
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000032593	ENSMUST00000085060	Amigo3	320844	NM_177275	NP_796249
ENSMUSG00000032719	ENSMUST00000040695	Sbspon	226866	NM_001033288	NP_001028460
ENSMUSG00000033578	ENSMUST00000037687	Tmem35a	67564	NM_026239	NP_080515
ENSMUSG00000033940	ENSMUST00000035725	Brk1	101314	NM_133937	NP_598698
ENSMUSG00000034936	ENSMUST00000039388	Arl4d	80981	NM_025404	NP_079680
ENSMUSG00000035373	ENSMUST00000021011	Ccl7	20306	NM_013654	NP_038682
ENSMUSG00000036144	ENSMUST00000041183	Meox2	17286	NM_008584	NP_032610
ENSMUSG00000036376	ENSMUST00000041782	Abt1	30946	NM_013924	NP_038952
ENSMUSG00000037001	ENSMUST00000102703	Zfp39	22698	NM_011758	NP_035888
ENSMUSG00000037010	ENSMUST00000039026	Apln	30878	NM_013912	NP_038940
ENSMUSG00000038527	ENSMUST00000049124	C1rl	232371	NM_181344	NP_851989
ENSMUSG00000038692	ENSMUST00000049241	Hoxb4	15412	NM_010459	NP_034589
ENSMUSG00000040258	ENSMUST00000095266	Nxph4	104080	NM_183297	NP_899120
ENSMUSG00000040659	ENSMUST00000036854	Efhd2	27984	NM_025994	NP_080270
ENSMUSG00000041378	ENSMUST00000043577	Cldn5	12741	NM_013805	NP_038833
ENSMUSG00000042031	ENSMUST00000046234	Lce3b	66344	NM_025501	NP_079777
ENSMUSG00000042041	ENSMUST00000048482	2010003K11Rik	69861	NM_027237	NP_081513
ENSMUSG00000042380	ENSMUST00000142029	Smim12	80284	NM_030252	NP_084528
ENSMUSG00000042448	ENSMUST00000047793	Hoxd1	15429	NM_010467	NP_034597
ENSMUSG00000042595	ENSMUST00000047852	Fam199x	245622	NM_146261	NP_666373
ENSMUSG00000042821	ENSMUST00000052631	Snai1	20613	NM_011427	NP_035557
ENSMUSG00000043501	ENSMUST00000044584	Lgals2	107753	NM_025622	NP_079898
ENSMUSG00000043811	ENSMUST00000059589	Rtn4r	65079	NM_022982	NP_075358
ENSMUSG00000044444	ENSMUST00000054146	Pfn3	75477	NM_029303	NP_083579
ENSMUSG00000044485	ENSMUST00000007156	Klk1b11	16613	NM_010640	NP_034770
ENSMUSG00000044641	ENSMUST00000052125	Pard6b	58220	NM_021409	NP_067384
ENSMUSG00000044863	ENSMUST00000058086	Defb36	266620	NM_001037247	NP_001032324
ENSMUSG00000045210	ENSMUST00000057438	Vcpip1	70675	NM_173443	NP_775619
ENSMUSG00000045414	ENSMUST00000113028	Dipk2a	68861	NM_001033145	NP_001028317
ENSMUSG00000045954	ENSMUST00000051572	Cavin2	20324	NM_138741	NP_620080
ENSMUSG00000046082	ENSMUST00000050389	Tmem174	68344	NM_026685	NP_080961
ENSMUSG00000046203	ENSMUST00000189634	Sprr2g	20761		
ENSMUSG00000047654	ENSMUST00000050373	Tssk6	83984	NM_032004	NP_114393
ENSMUSG00000047822	ENSMUST00000058777	Angptl8	624219	NM_001080940	NP_001074409
ENSMUSG00000048087	ENSMUST00000059524	Ahcyl	11615	NM_001304528	NP_001291457
ENSMUSG00000048429	ENSMUST00000062125	Timm29	69773	NM_178619	NP_848734
ENSMUSG00000049037	ENSMUST00000060484	Clec4a1	269799	NM_199311	NP_955015
ENSMUSG00000049232	ENSMUST00000062626	Tigd2	68140	NM_001081145	NP_001074614
ENSMUSG00000049285	ENSMUST00000057773	Mblac1	330216	NM_177878	NP_808546
ENSMUSG00000049892	ENSMUST00000062405	Rasd1	19416	NM_009026	NP_033052
ENSMUSG00000050164	ENSMUST00000166855	Mchr1	207911	NM_145132	NP_660114
ENSMUSG00000050621	ENSMUST00000053150	Rps27rt	100043813	NM_001190258	NP_001177187
ENSMUSG00000050645	ENSMUST00000053180	Defb19	246700	NM_145157	NP_660139
ENSMUSG00000050756	ENSMUST00000063112	Defb6	116746	NM_054074	NP_473415
ENSMUSG00000051316	ENSMUST00000066272	Taf7	24074	NM_175770	NP_786964
ENSMUSG00000051495	ENSMUST00000054960	Irf2bp2	270110	NM_001164598	NP_001158070
ENSMUSG00000051652	ENSMUST00000057608	Lrrc3	237387	NM_145152	NP_660134
ENSMUSG00000054052	ENSMUST00000077530	Rdh19	216453	NM_147222	NP_671755
ENSMUSG00000054136	ENSMUST00000066991	Adm2	223780	NM_182928	NP_891558
ENSMUSG00000054408	ENSMUST00000067476	Spcs3	76687	NM_029701	NP_083977
ENSMUSG00000056529	ENSMUST00000070690	Ptafr	19204	NM_001081211	NP_001074680
ENSMUSG00000059042	ENSMUST00000081399	Klk1b9	13648	NM_010116	NP_034246
ENSMUSG00000059663	ENSMUST00000082357	Samt2b	75071	NM_001256259	NP_001243188
ENSMUSG00000059668	ENSMUST00000023797	Krt4	16682	NM_008475	NP_032501
ENSMUSG00000060177	ENSMUST00000077528	Klk1b22	13646	NM_010114	NP_034244
ENSMUSG00000060188	ENSMUST00000200880	Cxcl17	232983	NM_153576	NP_705804
ENSMUSG00000062694	ENSMUST00000075477	Cav3	12391	NM_007617	NP_031643
ENSMUSG00000063133	ENSMUST00000078835	Klk1b1	16623	NM_010645	NP_034775
ENSMUSG00000063177	ENSMUST00000079859	Klk1b27	16619	NM_020268	NP_064664
ENSMUSG00000064213	ENSMUST00000080533	Defa24	503491	NM_001024225	NP_001019396
ENSMUSG00000064356	ENSMUST00000082407	mt-Atp8	17706		NP_904332
ENSMUSG00000064360	ENSMUST00000082411	mt-Nd3	17718		NP_904335
ENSMUSG00000066071	ENSMUST00000084343	Cyp4a12a	277753	NM_177406	NP_803125
ENSMUSG00000066720	ENSMUST00000085989	Cldn9	56863	NM_020293	NP_064689
ENSMUSG00000068085	ENSMUST00000170255	Cyp2d11	545123	NM_001104531	NP_001098001
ENSMUSG00000070583	ENSMUST00000094481	Fv1	14349	NM_010244	NP_034374
ENSMUSG00000070637	ENSMUST00000094544	Srarp	277744	NM_001033374	NP_001028546
ENSMUSG00000072620	ENSMUST00000038038	Slfn2	20556	NM_011408	NP_035538
ENSMUSG00000073028	ENSMUST00000196201	Igkv4-71			
ENSMUSG00000074440	ENSMUST00000098893	Defa3	13237	NM_007850	NP_031876
ENSMUSG00000074443	ENSMUST00000098897	Defa22	382059	NM_207658	NP_997541
ENSMUSG00000076469	ENSMUST00000103270	Trbv13-2			
ENSMUSG00000076470	ENSMUST00000103271	Trbv13-3			
ENSMUSG00000076484	ENSMUST00000103285	Trbj1-2			
ENSMUSG00000076486	ENSMUST00000103287	Trbj1-4			
ENSMUSG00000076488	ENSMUST00000103289	Trbj1-6			
ENSMUSG00000076497	ENSMUST00000103298	Trbj2-7			
ENSMUSG00000076526	ENSMUST00000196839	Igkv12-98			
ENSMUSG00000076532	ENSMUST00000103333	Igkv4-91			
ENSMUSG00000076535	ENSMUST00000103336	Igkv1-88			
ENSMUSG00000076540	ENSMUST00000103341	Igkv4-80			
ENSMUSG00000076541	ENSMUST00000103342	Igkv4-79			
ENSMUSG00000076556	ENSMUST00000103357	Igkv4-57			
ENSMUSG00000076562	ENSMUST00000103363	Igkv4-50			
ENSMUSG00000076575	ENSMUST00000197429	Igkv7-33			
ENSMUSG00000076583	ENSMUST00000103384	Igkv8-24			
ENSMUSG00000076604	ENSMUST00000103405	Igkj1			
ENSMUSG00000076607	ENSMUST00000103408	Igkj4			
ENSMUSG00000076619	ENSMUST00000103428	Ighj3			
ENSMUSG00000076621	ENSMUST00000103430	Ighj1			
ENSMUSG00000076633	ENSMUST00000195468	Ighv5-2			
ENSMUSG00000076652	ENSMUST00000103461	Ighv7-3			
ENSMUSG00000076653	ENSMUST00000193133	Ighv7-2			
ENSMUSG00000076665	ENSMUST00000103474	Ighv7-1			
ENSMUSG00000076886	ENSMUST00000103698	Traj44			
ENSMUSG00000076896	ENSMUST00000103708	Traj33			
ENSMUSG00000076900	ENSMUST00000103712	Traj29			
ENSMUSG00000076901	ENSMUST00000103713	Traj28			
ENSMUSG00000076904	ENSMUST00000103716	Traj25			
ENSMUSG00000076906	ENSMUST00000103718	Traj23			
ENSMUSG00000076907	ENSMUST00000103719	Traj22			
ENSMUSG00000076910	ENSMUST00000103722	Traj19			
ENSMUSG00000076911	ENSMUST00000103723	Traj18			
ENSMUSG00000076912	ENSMUST00000103724	Traj17			
ENSMUSG00000076914	ENSMUST00000103726	Traj15			
ENSMUSG00000076916	ENSMUST00000103728	Traj13			
ENSMUSG00000076921	ENSMUST00000103733	Traj7			
ENSMUSG00000076923	ENSMUST00000103735	Traj5			
ENSMUSG00000076924	ENSMUST00000103736	Traj4			
ENSMUSG00000078202	ENSMUST00000104999	Nrarp	67122	NM_025980	NP_080256
ENSMUSG00000078520	ENSMUST00000024200	Cela3a	242711	NM_001126318	NP_001119790
ENSMUSG00000078597	ENSMUST00000094887	Cyp4a12b	13118	NM_172306	NP_758510
ENSMUSG00000078719	ENSMUST00000107884	Msmp	100039672	NM_001099314	NP_001092784
ENSMUSG00000079440	ENSMUST00000113270	Alpi	76768	NM_001081082	NP_001074551
ENSMUSG00000079494	ENSMUST00000032074	Nat8f5	69049	NM_023493	NP_075982
ENSMUSG00000079543	ENSMUST00000114212	Igkv13-85			
ENSMUSG00000089768	ENSMUST00000113071	Tmsb15b1	666244	NM_001081983	NP_001075452
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000091736	ENSMUST00000065806	Yy2	100073351	NM_001098723	NP_001092193
ENSMUSG00000092118	ENSMUST00000169357	Fancf	100040608	NM_001115087	NP_001108559
ENSMUSG00000093906	ENSMUST00000200578	Igkv9-129			
ENSMUSG00000094102	ENSMUST00000103472	Ighv9-2			
ENSMUSG00000094117	ENSMUST00000103396	Igkv3-12			
ENSMUSG00000094315	ENSMUST00000103343	Igkv4-78			
ENSMUSG00000094319	ENSMUST00000199437	Igkv4-54			
ENSMUSG00000094797	ENSMUST00000103393	Igkv6-15			
ENSMUSG00000094940	ENSMUST00000103551	Ighv1-84			
ENSMUSG00000095007	ENSMUST00000103369	Igkv12-41			
ENSMUSG00000095066	ENSMUST00000084042	Defa20	68009	NM_183268	NP_899091
ENSMUSG00000095338	ENSMUST00000103398	Igkv3-9			
ENSMUSG00000095682	ENSMUST00000103404	Igkv3-1			
ENSMUSG00000095737	ENSMUST00000197406	Igkv11-125			
ENSMUSG00000096188	ENSMUST00000179802	Cmtm4	97487	NM_153582	NP_705810
ENSMUSG00000096255	ENSMUST00000179569	Dynlt1b	21648	NM_009342	NP_033368
ENSMUSG00000096459	ENSMUST00000103473	Ighv9-3			
ENSMUSG00000096490	ENSMUST00000103330	Igkv10-94			
ENSMUSG00000096515	ENSMUST00000199510	Igkv14-100			
ENSMUSG00000096580	ENSMUST00000103305	Igkv1-132			
ENSMUSG00000096672	ENSMUST00000103534	Ighv1-63			
ENSMUSG00000096844	ENSMUST00000103394	Igkv6-14			
ENSMUSG00000103243	ENSMUST00000029524	Lce1d	69611	NM_027137	NP_081413
ENSMUSG00000104769	ENSMUST00000196959	Igkv8-34			
ENSMUSG00000109941	ENSMUST00000210390	Exosc6	72544	NM_028274	NP_082550
ENSMUSG00000111709	ENSMUST00000217203	Gsta13	100042295	NM_001243092	NP_001230021
ENSMUSG00000117924	ENSMUST00000010248	Tmem223	66836	NM_025791	NP_080067
